City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
Delhi,2015-09-25,82.39,222.71,45.09,1.5,11.8,53.1,290.0,Poor
Delhi,2015-09-26,88.08,254.8,45.96,1.63,11.17,54.87,282.0,Poor
Delhi,2015-09-27,89.75,252.06,44.13,1.49,9.76,68.69,298.0,Poor
Delhi,2015-09-28,69.57,190.18,43.41,1.25,10.38,53.82,240.0,Poor
Delhi,2015-09-29,68.34,172.35,48.19,1.16,10.68,54.68,188.0,Moderate
Delhi,2015-09-30,61.08,155.26,42.91,1.1,9.59,52.91,187.0,Moderate
Delhi,2015-10-01,85.7,205.18,54.68,1.49,11.42,60.57,230.0,Poor
Delhi,2015-10-02,97.62,220.56,52.53,1.58,9.77,64.01,286.0,Poor
Delhi,2015-10-03,103.58,293.23,54.93,1.72,11.41,47.52,266.0,Poor
Delhi,2015-10-04,145.97,335.82,62.84,2.26,15.08,44.92,369.0,Very Poor
Delhi,2015-10-05,180.52,347.95,75.42,3.15,17.32,45.8,375.0,Very Poor
Delhi,2015-10-06,151.57,355.56,65.07,2.19,11.35,42.22,411.0,Severe
Delhi,2015-10-07,144.04,305.35,57.05,1.73,11.15,49.32,383.0,Very Poor
Delhi,2015-10-08,148.44,291.66,58.32,1.96,12.13,66.62,388.0,Very Poor
Delhi,2015-10-09,130.22,284.27,65.15,2.5,15.27,63.16,351.0,Very Poor
Delhi,2015-10-10,147.71,287.93,61.29,2.48,13.94,58.24,320.0,Very Poor
Delhi,2015-10-11,111.34,246.3,51.83,2.02,12.01,62.02,296.0,Poor
Delhi,2015-10-12,100.7,232.58,52.92,1.98,14.75,65.55,312.0,Very Poor
Delhi,2015-10-13,97.67,189.31,48.92,1.89,11.84,73.28,260.0,Poor
Delhi,2015-10-14,75.81,155.25,43.47,1.61,10.89,67.89,204.0,Poor
Delhi,2015-10-15,95.24,199.77,60.8,2.13,10.84,77.91,218.0,Poor
Delhi,2015-10-16,148.29,301.61,68.24,2.07,11.98,84.74,356.0,Very Poor
Delhi,2015-10-17,90.66,137.89,20.29,1.62,7.56,44.21,388.0,Very Poor
Delhi,2015-10-18,156.71,263.15,41.09,1.63,10.14,71.1,298.0,Poor
Delhi,2015-10-19,170.28,312.88,61.67,2.08,16.24,92.96,392.0,Very Poor
Delhi,2015-10-20,198.1,336.47,74.62,2.17,16.73,101.74,428.0,Severe
Delhi,2015-10-21,158.04,265.39,46.9,2.98,15.64,79.5,384.0,Very Poor
Delhi,2015-10-22,116.98,213.49,32.96,2.6,13.27,48.74,292.0,Poor
Delhi,2015-10-23,143.73,289.01,67.38,2.05,21.35,69.55,343.0,Very Poor
Delhi,2015-10-24,169.22,341.7,71.38,3.07,18.2,47.92,383.0,Very Poor
Delhi,2015-10-25,147.65,281.8,56.46,1.78,13.81,65.83,374.0,Very Poor
Delhi,2015-10-26,101.61,214.37,47.8,1.58,20.57,85.73,263.0,Poor
Delhi,2015-10-27,113.2,260.46,49.25,1.74,21.2,63.88,334.0,Very Poor
Delhi,2015-10-28,112.89,254.24,43.78,2.07,18.61,71.98,333.0,Very Poor
Delhi,2015-10-29,95.72,183.08,57.74,1.89,24.29,73.26,262.0,Poor
Delhi,2015-10-30,108.4,156.58,42.63,2.29,18.92,60.56,236.0,Poor
Delhi,2015-10-31,245.97,274.06,35.11,1.74,17.66,42.32,340.0,Very Poor
Delhi,2015-11-01,277.53,379.38,60.17,2.41,28.58,84.99,415.0,Severe
Delhi,2015-11-02,232.4,361.0,68.4,2.05,31.66,136.67,420.0,Severe
Delhi,2015-11-03,244.78,385.66,82.74,2.09,29.19,99.91,407.0,Severe
Delhi,2015-11-04,293.49,401.49,87.47,2.54,31.58,114.43,454.0,Severe
Delhi,2015-11-05,161.78,234.94,63.78,1.76,21.21,75.71,388.0,Very Poor
Delhi,2015-11-06,153.33,260.04,58.13,2.56,20.9,69.95,276.0,Poor
Delhi,2015-11-07,353.86,496.61,86.59,2.76,19.96,107.69,483.0,Severe
Delhi,2015-11-08,217.55,356.92,75.98,2.84,31.77,103.4,451.0,Severe
Delhi,2015-11-09,201.44,364.2,79.2,2.01,40.75,108.12,378.0,Very Poor
Delhi,2015-11-10,249.95,452.96,84.89,2.64,33.72,115.45,439.0,Severe
Delhi,2015-11-11,219.68,408.52,55.72,1.5,25.96,89.58,431.0,Severe
Delhi,2015-11-12,258.48,398.16,54.69,1.84,28.58,75.26,421.0,Severe
Delhi,2015-11-13,291.66,469.38,61.66,1.75,21.15,101.14,454.0,Severe
Delhi,2015-11-14,221.68,377.4,60.05,1.72,21.27,90.08,450.0,Severe
Delhi,2015-11-15,214.24,342.13,83.62,2.1,22.68,101.15,367.0,Very Poor
Delhi,2015-11-16,184.02,323.56,85.03,2.26,21.27,94.79,383.0,Very Poor
Delhi,2015-11-17,136.22,280.47,57.11,2.1,17.53,71.44,347.0,Very Poor
Delhi,2015-11-18,188.09,367.46,74.39,2.3,21.78,86.88,369.0,Very Poor
Delhi,2015-11-19,238.69,397.16,96.62,2.87,25.59,101.68,392.0,Very Poor
Delhi,2015-11-20,271.42,470.08,101.44,3.28,26.81,124.74,455.0,Severe
Delhi,2015-11-21,293.73,467.32,97.76,2.96,23.06,114.3,450.0,Severe
Delhi,2015-11-22,247.27,450.96,92.32,2.73,20.77,116.29,478.0,Severe
Delhi,2015-11-23,266.95,419.98,105.29,3.49,24.92,132.26,431.0,Severe
Delhi,2015-11-24,241.61,424.09,88.74,2.6,19.65,113.35,440.0,Severe
Delhi,2015-11-25,149.14,312.85,54.63,1.98,15.97,81.11,376.0,Very Poor
Delhi,2015-11-26,182.5,317.46,69.29,1.84,21.35,93.71,347.0,Very Poor
Delhi,2015-11-27,193.58,343.26,71.35,1.71,19.49,90.46,343.0,Very Poor
Delhi,2015-11-28,172.89,294.29,47.21,1.43,17.09,70.51,362.0,Very Poor
Delhi,2015-11-29,190.46,342.59,51.84,1.88,20.73,67.97,319.0,Very Poor
Delhi,2015-11-30,282.76,419.33,78.48,2.51,24.51,131.34,425.0,Severe
Delhi,2015-12-01,183.28,371.83,83.03,1.77,16.48,93.52,400.0,Very Poor
Delhi,2015-12-02,170.74,399.64,95.99,1.87,19.04,88.0,386.0,Very Poor
Delhi,2015-12-03,190.14,412.29,92.91,1.74,19.24,86.19,385.0,Very Poor
Delhi,2015-12-04,186.64,352.14,79.52,2.28,20.76,88.93,392.0,Very Poor
Delhi,2015-12-05,282.01,433.03,121.11,3.4,31.36,129.79,428.0,Severe
Delhi,2015-12-06,218.22,439.01,113.45,3.24,34.05,122.22,394.0,Very Poor
Delhi,2015-12-07,249.8,421.49,103.77,3.07,22.34,103.29,440.0,Severe
Delhi,2015-12-08,283.59,478.19,140.09,3.33,23.41,139.79,437.0,Severe
Delhi,2015-12-09,250.69,411.48,93.99,2.74,21.72,131.99,431.0,Severe
Delhi,2015-12-10,211.95,386.66,78.05,2.46,22.11,123.11,383.0,Very Poor
Delhi,2015-12-11,198.38,410.6,64.21,2.1,18.41,119.41,377.0,Very Poor
Delhi,2015-12-12,184.12,385.05,55.01,1.91,16.09,122.43,379.0,Very Poor
Delhi,2015-12-13,135.42,338.3,63.9,2.01,18.89,101.58,333.0,Very Poor
Delhi,2015-12-14,118.6,380.24,59.09,2.7,13.66,79.22,314.0,Very Poor
Delhi,2015-12-22,204.72,391.9,136.15,11.45,23.64,57.16,326.0,Very Poor
Delhi,2015-12-23,321.52,589.93,102.69,2.94,22.66,111.69,459.0,Severe
Delhi,2015-12-24,129.08,486.66,55.01,30.44,13.43,32.42,314.0,Very Poor
Delhi,2015-12-25,132.56,294.13,71.91,9.61,17.57,75.29,304.0,Very Poor
Delhi,2015-12-26,158.69,331.93,88.96,10.3,21.02,88.64,310.0,Very Poor
Delhi,2015-12-27,187.01,375.13,90.57,11.3,21.41,98.88,370.0,Very Poor
Delhi,2015-12-28,148.77,332.68,75.69,9.27,20.34,85.96,328.0,Very Poor
Delhi,2015-12-29,159.67,325.05,73.11,2.32,21.23,82.69,331.0,Very Poor
Delhi,2015-12-30,233.97,391.19,87.4,1.94,22.31,94.75,412.0,Severe
Delhi,2015-12-31,240.97,389.18,72.93,2.38,24.08,87.26,433.0,Severe
Delhi,2016-01-01,295.71,476.09,94.04,2.42,23.57,108.14,463.0,Severe
Delhi,2016-01-02,239.21,395.29,81.22,2.15,23.33,90.45,465.0,Severe
Delhi,2016-01-03,270.1,484.82,76.67,2.39,19.94,97.03,426.0,Severe
Delhi,2016-01-04,339.8,586.2,133.95,2.97,27.9,91.2,496.0,Severe
Delhi,2016-01-05,318.1,535.3,118.81,2.85,30.24,131.4,528.0,Severe
Delhi,2016-01-06,305.51,524.01,103.78,3.37,25.78,135.04,538.0,Severe
Delhi,2016-01-07,391.54,587.23,96.36,3.39,26.47,186.07,535.0,Severe
Delhi,2016-01-08,339.87,540.86,67.85,2.34,14.19,150.8,603.0,Severe
Delhi,2016-01-09,158.43,324.64,60.63,2.38,17.94,100.54,408.0,Severe
Delhi,2016-01-10,183.24,345.68,68.86,2.14,24.96,130.02,368.0,Very Poor
Delhi,2016-01-11,227.13,411.6,76.4,2.88,23.98,140.72,404.0,Severe
Delhi,2016-01-12,195.21,381.19,78.61,2.06,24.06,131.63,444.0,Severe
Delhi,2016-01-13,248.59,399.59,73.18,1.62,16.73,95.93,356.0,Very Poor
Delhi,2016-01-14,196.87,339.06,55.91,1.35,11.82,97.98,397.0,Very Poor
Delhi,2016-01-15,178.8,259.53,45.85,1.39,10.86,81.66,371.0,Very Poor
Delhi,2016-01-16,138.86,220.21,41.92,1.55,11.25,67.4,311.0,Very Poor
Delhi,2016-01-17,179.48,268.5,58.56,1.45,15.89,78.01,321.0,Very Poor
Delhi,2016-01-18,269.05,451.43,78.22,2.4,15.42,107.94,424.0,Severe
Delhi,2016-01-19,278.2,430.74,61.04,3.82,12.59,104.61,435.0,Severe
Delhi,2016-01-20,272.1,415.38,56.67,1.84,14.75,100.12,455.0,Severe
Delhi,2016-01-21,196.83,318.08,52.83,1.68,11.99,91.52,398.0,Very Poor
Delhi,2016-01-22,290.66,418.92,73.9,1.94,17.13,136.52,399.0,Very Poor
Delhi,2016-01-23,294.3,480.0,78.21,2.13,16.81,147.56,469.0,Severe
Delhi,2016-01-24,303.5,446.28,64.55,2.6,14.74,132.54,488.0,Severe
Delhi,2016-01-25,217.05,362.08,66.89,1.32,16.09,103.53,401.0,Severe
Delhi,2016-01-26,308.75,462.91,80.14,1.7,17.97,139.27,446.0,Severe
Delhi,2016-01-27,255.94,424.11,87.93,2.03,17.09,142.54,456.0,Severe
Delhi,2016-01-28,283.03,463.03,90.45,2.09,23.63,151.6,451.0,Severe
Delhi,2016-01-29,311.08,498.38,117.07,2.54,29.99,175.04,501.0,Severe
Delhi,2016-01-30,285.83,450.72,111.19,2.54,27.94,157.74,505.0,Severe
Delhi,2016-01-31,242.05,291.16,46.17,1.77,12.4,75.74,437.0,Severe
Delhi,2016-02-01,121.4,193.5,60.12,1.08,16.33,90.99,305.0,Very Poor
Delhi,2016-02-02,135.31,242.87,63.6,1.14,19.08,94.8,292.0,Poor
Delhi,2016-02-03,136.87,273.78,61.81,1.11,24.23,95.15,306.0,Very Poor
Delhi,2016-02-04,130.76,269.21,67.45,1.47,23.7,85.13,300.0,Poor
Delhi,2016-02-05,206.72,383.25,86.15,1.82,30.2,121.22,371.0,Very Poor
Delhi,2016-02-06,224.94,348.14,85.86,2.6,26.22,149.67,408.0,Severe
Delhi,2016-02-07,170.45,249.91,72.61,1.28,20.74,95.23,343.0,Very Poor
Delhi,2016-02-08,119.57,186.86,57.0,1.26,19.21,74.61,301.0,Very Poor
Delhi,2016-02-09,181.76,261.7,65.45,1.46,19.53,106.92,322.0,Very Poor
Delhi,2016-02-10,216.55,341.38,81.98,2.02,21.61,129.76,368.0,Very Poor
Delhi,2016-02-11,150.0,270.49,70.99,1.88,21.25,93.1,349.0,Very Poor
Delhi,2016-02-12,146.03,296.27,79.43,1.56,26.86,117.2,334.0,Very Poor
Delhi,2016-02-13,110.89,228.81,56.05,2.14,20.94,101.47,333.0,Very Poor
Delhi,2016-02-14,103.57,177.49,61.73,1.11,29.71,89.22,257.0,Poor
Delhi,2016-02-15,115.7,219.52,66.8,1.88,27.44,93.47,265.0,Poor
Delhi,2016-02-16,123.22,216.09,65.75,1.25,29.19,95.46,297.0,Poor
Delhi,2016-02-17,135.38,236.15,80.76,1.36,37.35,89.38,289.0,Poor
Delhi,2016-02-18,148.75,217.16,76.11,1.41,26.28,90.48,310.0,Very Poor
Delhi,2016-02-19,207.1,307.38,66.45,1.76,32.25,108.89,366.0,Very Poor
Delhi,2016-02-20,150.89,225.66,47.72,1.48,20.15,84.64,345.0,Very Poor
Delhi,2016-02-21,76.12,137.44,30.51,1.0,10.43,73.2,228.0,Poor
Delhi,2016-02-22,88.73,137.44,41.47,1.02,20.79,75.96,213.0,Poor
Delhi,2016-02-23,86.17,194.61,56.77,1.41,21.27,95.32,208.0,Poor
Delhi,2016-02-24,177.64,309.47,117.04,2.07,50.44,200.41,319.0,Very Poor
Delhi,2016-02-25,131.69,232.45,81.93,1.6,21.19,97.56,315.0,Very Poor
Delhi,2016-02-26,129.66,236.27,76.82,1.63,21.44,115.84,293.0,Poor
Delhi,2016-02-27,144.98,245.96,86.59,1.78,24.43,117.3,342.0,Very Poor
Delhi,2016-02-28,163.92,263.73,76.43,1.98,21.63,130.99,338.0,Very Poor
Delhi,2016-02-29,170.12,255.34,76.4,1.99,17.63,137.57,344.0,Very Poor
Delhi,2016-03-01,213.62,299.88,102.02,2.43,25.49,138.3,370.0,Very Poor
Delhi,2016-03-02,175.63,244.58,102.23,1.94,25.53,157.07,365.0,Very Poor
Delhi,2016-03-03,165.22,264.31,100.71,2.61,33.45,113.89,348.0,Very Poor
Delhi,2016-03-04,115.55,201.71,60.47,1.36,16.6,103.88,312.0,Very Poor
Delhi,2016-03-05,53.0,129.37,48.15,0.73,19.05,84.88,214.0,Poor
Delhi,2016-03-06,47.43,60.61,55.78,0.86,15.1,81.26,165.0,Moderate
Delhi,2016-03-07,98.61,167.78,54.69,1.28,20.44,82.97,218.0,Poor
Delhi,2016-03-08,84.42,134.81,43.9,1.07,26.24,61.83,230.0,Poor
Delhi,2016-03-09,109.16,164.84,49.75,1.16,31.56,66.4,248.0,Poor
Delhi,2016-03-10,129.9,240.67,60.19,1.57,26.69,92.04,276.0,Poor
Delhi,2016-03-11,85.76,204.96,30.44,1.69,9.58,36.99,213.0,Poor
Delhi,2016-03-14,51.82,79.14,38.11,1.22,18.53,55.08,111.0,Moderate
Delhi,2016-03-15,81.32,162.38,34.54,1.74,20.36,77.88,193.0,Moderate
Delhi,2016-03-16,67.63,152.46,36.61,1.14,17.04,48.58,123.0,Moderate
Delhi,2016-03-17,70.86,137.98,65.89,1.12,21.48,73.05,194.0,Moderate
Delhi,2016-03-18,72.47,133.3,64.64,1.24,27.7,70.45,186.0,Moderate
Delhi,2016-03-19,103.73,194.95,77.89,2.2,30.74,56.49,242.0,Poor
Delhi,2016-03-20,95.52,167.64,57.84,1.56,20.52,97.74,267.0,Poor
Delhi,2016-03-21,58.4,129.21,36.37,1.14,15.98,65.16,207.0,Poor
Delhi,2016-03-22,47.43,139.62,31.12,0.96,13.54,70.69,176.0,Moderate
Delhi,2016-03-23,80.01,148.1,50.45,1.29,22.15,84.89,189.0,Moderate
Delhi,2016-03-24,156.01,228.19,88.44,2.18,24.44,169.36,341.0,Very Poor
Delhi,2016-03-25,137.99,217.03,85.91,2.1,32.84,142.38,325.0,Very Poor
Delhi,2016-03-26,72.44,122.24,42.51,1.1,23.86,66.2,259.0,Poor
Delhi,2016-03-27,61.75,54.0,37.18,0.74,18.09,66.87,178.0,Moderate
Delhi,2016-03-28,81.46,110.31,53.01,1.04,25.75,77.27,219.0,Poor
Delhi,2016-03-29,89.75,156.89,48.72,1.28,42.34,67.87,206.0,Poor
Delhi,2016-03-30,88.68,163.7,46.74,1.35,36.91,47.01,221.0,Poor
Delhi,2016-03-31,127.86,218.3,61.21,2.2,19.64,62.15,298.0,Poor
Delhi,2016-04-03,148.22,217.84,44.98,1.68,27.44,69.66,314.0,Very Poor
Delhi,2016-04-04,132.86,377.61,31.55,1.51,20.54,63.44,334.0,Very Poor
Delhi,2016-04-05,97.83,174.11,20.15,1.38,18.86,28.8,261.0,Poor
Delhi,2016-04-06,91.82,202.91,52.54,1.4,31.06,37.04,208.0,Poor
Delhi,2016-04-07,129.61,329.68,58.6,1.22,35.57,32.33,289.0,Poor
Delhi,2016-04-08,89.78,193.14,53.55,1.52,48.86,34.75,216.0,Poor
Delhi,2016-04-09,166.76,272.67,63.03,1.51,46.97,47.93,314.0,Very Poor
Delhi,2016-04-10,107.81,154.18,47.95,1.77,35.24,31.6,262.0,Poor
Delhi,2016-04-11,81.12,246.86,36.5,0.72,22.66,61.02,257.0,Poor
Delhi,2016-04-12,74.03,201.81,35.44,0.71,17.85,58.47,235.0,Poor
Delhi,2016-04-13,74.9,247.61,46.29,1.11,25.16,58.74,239.0,Poor
Delhi,2016-04-14,94.81,220.48,58.81,1.32,26.21,75.75,239.0,Poor
Delhi,2016-04-15,137.48,285.18,76.2,1.98,37.57,85.91,302.0,Very Poor
Delhi,2016-04-17,102.86,283.02,42.35,1.04,13.34,66.77,247.0,Poor
Delhi,2016-04-18,102.9,219.17,49.32,0.98,22.15,81.29,265.0,Poor
Delhi,2016-04-19,129.06,311.93,63.21,1.52,35.73,98.35,301.0,Very Poor
Delhi,2016-04-20,124.8,283.05,48.65,1.09,29.16,97.22,322.0,Very Poor
Delhi,2016-04-21,92.74,265.56,42.87,0.88,19.87,103.07,291.0,Poor
Delhi,2016-04-22,113.75,208.42,44.8,0.93,25.63,110.09,292.0,Poor
Delhi,2016-04-23,89.52,171.92,50.78,1.51,25.65,87.26,258.0,Poor
Delhi,2016-04-24,123.59,219.3,69.92,1.7,40.96,87.66,282.0,Poor
Delhi,2016-04-25,104.5,213.36,70.04,1.47,39.91,87.38,271.0,Poor
Delhi,2016-04-26,139.37,306.08,97.93,2.08,38.53,86.82,314.0,Very Poor
Delhi,2016-04-27,162.54,379.7,108.53,2.7,33.53,87.74,377.0,Very Poor
Delhi,2016-04-28,161.23,354.17,80.4,2.08,35.7,117.59,390.0,Very Poor
Delhi,2016-04-29,181.49,383.05,88.26,2.14,38.0,56.3,392.0,Very Poor
Delhi,2016-05-03,125.36,284.55,59.73,1.49,21.42,101.53,281.0,Poor
Delhi,2016-05-04,103.08,297.94,61.77,1.44,26.13,91.18,309.0,Very Poor
Delhi,2016-05-05,65.02,173.86,46.27,1.14,18.35,79.9,262.0,Poor
Delhi,2016-05-06,54.34,136.92,55.07,1.12,20.23,65.26,194.0,Moderate
Delhi,2016-05-07,77.89,193.14,66.68,0.98,20.15,75.61,229.0,Poor
Delhi,2016-05-08,90.19,208.75,64.2,1.1,25.25,81.61,246.0,Poor
Delhi,2016-05-09,77.34,168.66,48.67,1.04,18.97,79.06,225.0,Poor
Delhi,2016-05-10,73.55,174.94,57.52,1.05,22.26,68.57,221.0,Poor
Delhi,2016-05-11,66.49,112.6,52.3,0.98,16.32,61.02,185.0,Moderate
Delhi,2016-05-12,100.09,207.98,64.25,1.34,17.95,76.43,218.0,Poor
Delhi,2016-05-13,99.88,250.51,60.29,1.1,16.54,95.52,310.0,Very Poor
Delhi,2016-05-14,105.51,292.64,67.71,1.44,20.49,86.22,307.0,Very Poor
Delhi,2016-05-15,128.85,379.8,57.06,1.83,18.7,56.63,325.0,Very Poor
Delhi,2016-05-16,94.89,247.95,58.46,1.12,21.19,62.4,316.0,Very Poor
Delhi,2016-05-17,92.95,249.27,62.4,1.19,27.34,89.66,302.0,Very Poor
Delhi,2016-05-18,117.64,266.72,80.57,1.76,31.96,105.42,318.0,Very Poor
Delhi,2016-05-19,94.22,219.01,67.73,1.86,27.98,85.76,300.0,Poor
Delhi,2016-05-20,70.86,186.97,52.02,1.07,12.82,77.8,246.0,Poor
Delhi,2016-05-21,78.02,233.72,48.23,0.96,13.08,107.9,255.0,Poor
Delhi,2016-05-22,66.3,149.31,53.42,0.99,15.3,101.65,218.0,Poor
Delhi,2016-05-23,87.31,163.9,45.86,0.79,16.69,93.48,252.0,Poor
Delhi,2016-05-24,57.35,103.26,43.57,0.89,13.46,75.38,190.0,Moderate
Delhi,2016-05-25,105.02,240.52,50.77,1.48,13.98,126.55,256.0,Poor
Delhi,2016-05-26,111.22,293.73,48.12,1.06,11.79,160.06,311.0,Very Poor
Delhi,2016-05-27,180.71,379.29,50.38,1.29,13.73,169.35,381.0,Very Poor
Delhi,2016-05-28,109.82,314.0,34.37,0.96,15.48,120.76,409.0,Severe
Delhi,2016-05-29,42.67,169.36,35.71,0.87,10.6,101.26,269.0,Poor
Delhi,2016-05-30,56.87,101.24,50.18,1.39,11.3,73.43,187.0,Moderate
Delhi,2016-05-31,101.54,214.14,49.41,1.29,9.15,83.4,225.0,Poor
Delhi,2016-06-01,76.56,251.87,44.55,1.04,13.11,86.34,283.0,Poor
Delhi,2016-06-02,81.4,298.5,49.88,1.3,13.87,94.77,316.0,Very Poor
Delhi,2016-06-03,138.97,296.64,74.99,1.7,21.41,129.18,361.0,Very Poor
Delhi,2016-06-04,137.81,274.63,75.26,1.48,15.4,115.31,330.0,Very Poor
Delhi,2016-06-05,77.72,166.28,36.69,0.99,11.7,78.8,256.0,Poor
Delhi,2016-06-06,84.61,208.17,45.47,1.48,14.68,100.24,237.0,Poor
Delhi,2016-06-07,66.72,152.18,45.5,1.77,15.9,82.33,246.0,Poor
Delhi,2016-06-08,64.08,143.88,57.31,1.45,19.95,79.75,202.0,Poor
Delhi,2016-06-09,64.95,187.69,49.67,1.75,15.09,84.94,209.0,Poor
Delhi,2016-06-10,75.75,239.74,51.75,3.84,18.14,92.8,262.0,Poor
Delhi,2016-06-11,69.25,225.52,38.84,3.61,9.83,68.93,280.0,Poor
Delhi,2016-06-12,70.71,272.34,40.04,2.59,9.78,70.91,279.0,Poor
Delhi,2016-06-13,96.72,332.91,34.52,3.24,10.14,98.09,357.0,Very Poor
Delhi,2016-06-14,59.02,197.51,38.55,3.44,8.29,57.42,266.0,Poor
Delhi,2016-06-15,102.42,330.36,37.74,1.59,11.23,65.24,330.0,Very Poor
Delhi,2016-06-16,62.37,109.42,30.44,2.49,9.89,56.97,248.0,Poor
Delhi,2016-06-17,67.76,120.06,41.27,1.87,10.43,59.25,172.0,Moderate
Delhi,2016-06-18,79.17,142.57,33.98,1.94,8.64,68.32,234.0,Poor
Delhi,2016-06-19,101.31,101.54,32.55,2.64,9.51,56.24,201.0,Poor
Delhi,2016-06-20,83.1,84.18,40.24,2.11,11.24,52.76,206.0,Poor
Delhi,2016-06-21,72.33,54.85,32.04,2.49,10.54,43.4,159.0,Moderate
Delhi,2016-06-22,75.14,99.89,31.89,3.73,7.88,51.74,187.0,Moderate
Delhi,2016-06-23,91.63,98.88,37.7,2.11,8.34,55.92,228.0,Poor
Delhi,2016-06-24,100.02,331.1,45.29,2.02,9.03,101.3,284.0,Poor
Delhi,2016-06-25,67.12,175.26,50.91,1.09,10.87,79.26,310.0,Very Poor
Delhi,2016-06-26,48.0,86.63,40.57,0.85,8.71,58.37,158.0,Moderate
Delhi,2016-06-27,76.76,112.46,37.28,1.71,7.63,51.76,154.0,Moderate
Delhi,2016-06-28,80.89,96.05,40.07,3.0,9.77,55.61,187.0,Moderate
Delhi,2016-06-29,60.67,68.43,37.01,2.08,10.22,44.44,180.0,Moderate
Delhi,2016-06-30,69.65,103.25,34.17,2.39,9.43,51.31,190.0,Moderate
Delhi,2016-07-01,58.21,113.1,29.28,2.23,7.97,37.35,164.0,Moderate
Delhi,2016-07-02,57.24,96.62,33.9,2.93,7.81,40.49,148.0,Moderate
Delhi,2016-07-03,67.6,95.26,36.79,2.78,8.77,48.9,154.0,Moderate
Delhi,2016-07-04,57.1,75.83,37.93,1.72,8.88,52.3,160.0,Moderate
Delhi,2016-07-05,68.71,162.2,47.24,2.22,8.51,55.57,165.0,Moderate
Delhi,2016-07-06,77.71,143.29,34.78,2.64,7.6,57.81,210.0,Poor
Delhi,2016-07-07,54.5,80.82,27.69,2.18,8.73,42.67,158.0,Moderate
Delhi,2016-07-08,54.96,98.86,42.07,1.58,8.38,45.55,172.0,Moderate
Delhi,2016-07-09,52.95,87.81,30.77,1.96,7.73,45.1,151.0,Moderate
Delhi,2016-07-10,59.13,86.18,35.91,1.72,7.94,43.24,143.0,Moderate
Delhi,2016-07-11,60.92,74.51,33.57,1.08,7.74,42.22,156.0,Moderate
Delhi,2016-07-12,39.32,57.16,32.55,2.36,9.06,43.95,108.0,Moderate
Delhi,2016-07-13,71.53,79.1,31.96,1.82,8.23,50.01,163.0,Moderate
Delhi,2016-07-14,73.51,56.29,29.7,5.0,7.39,47.3,247.0,Poor
Delhi,2016-07-15,52.88,88.23,29.17,4.65,6.58,36.35,123.0,Moderate
Delhi,2016-07-16,50.99,44.48,22.38,1.21,7.18,33.31,106.0,Moderate
Delhi,2016-07-17,75.93,38.59,15.75,2.48,7.0,28.11,202.0,Poor
Delhi,2016-07-18,44.08,77.07,32.85,1.47,7.31,36.73,120.0,Moderate
Delhi,2016-07-19,42.14,166.27,31.4,1.31,6.78,44.7,135.0,Moderate
Delhi,2016-07-20,56.86,203.09,34.96,1.16,9.36,61.07,245.0,Poor
Delhi,2016-07-21,45.64,240.86,37.8,0.87,7.27,56.3,280.0,Poor
Delhi,2016-07-22,48.36,157.41,37.42,1.14,8.63,64.4,269.0,Poor
Delhi,2016-07-23,42.09,80.14,23.88,0.84,7.23,51.32,163.0,Moderate
Delhi,2016-07-25,76.29,163.57,58.4,1.32,7.93,62.62,195.0,Moderate
Delhi,2016-07-26,54.5,95.08,40.48,1.08,8.2,52.3,163.0,Moderate
Delhi,2016-07-27,40.55,58.09,40.86,1.36,10.82,56.73,108.0,Moderate
Delhi,2016-07-28,46.44,68.69,42.81,1.34,9.95,72.25,134.0,Moderate
Delhi,2016-07-29,56.16,76.89,44.18,1.76,9.87,70.34,155.0,Moderate
Delhi,2016-07-30,42.7,50.0,36.78,1.55,8.69,49.28,116.0,Moderate
Delhi,2016-07-31,48.03,70.62,32.5,1.29,8.01,85.11,136.0,Moderate
Delhi,2016-08-01,43.47,53.42,29.86,1.29,10.33,68.03,150.0,Moderate
Delhi,2016-08-02,43.55,55.33,34.87,2.69,8.23,91.54,121.0,Moderate
Delhi,2016-08-03,50.86,67.92,36.14,1.35,6.96,92.81,149.0,Moderate
Delhi,2016-08-04,49.04,87.48,35.93,0.92,9.03,86.42,178.0,Moderate
Delhi,2016-08-05,39.3,78.77,33.68,1.2,9.36,63.17,120.0,Moderate
Delhi,2016-08-06,43.86,76.69,38.29,2.13,9.81,68.19,140.0,Moderate
Delhi,2016-08-07,42.84,75.19,31.42,2.48,10.02,67.17,142.0,Moderate
Delhi,2016-08-08,44.04,82.26,34.27,1.37,8.48,73.28,141.0,Moderate
Delhi,2016-08-09,41.29,64.76,29.05,2.93,8.02,59.76,125.0,Moderate
Delhi,2016-08-10,39.28,54.92,30.76,1.6,9.75,53.53,127.0,Moderate
Delhi,2016-08-11,30.66,32.79,29.78,2.22,8.37,54.64,119.0,Moderate
Delhi,2016-08-12,42.15,84.46,34.9,1.39,8.73,70.12,111.0,Moderate
Delhi,2016-08-13,56.45,92.71,43.49,1.53,7.77,68.22,132.0,Moderate
Delhi,2016-08-14,40.81,80.14,42.53,1.28,12.53,81.39,149.0,Moderate
Delhi,2016-08-15,39.51,185.99,32.96,2.15,8.87,91.79,166.0,Moderate
Delhi,2016-08-16,49.04,245.72,28.74,3.78,7.97,83.64,274.0,Poor
